premise,correct,incorrect,pos_neg_sim,pos_sim,neg_sim,difference,sentence_mode,embedding_details,distance_metric,original_index
['A person in cold weather gear riding on a snowboard down a slope.  A person is riding down a hill on skis.  A skier wearing a backpack skiing down a hill side. A couple of people riding skis down a snow covered slope.'],['a person riding a snow board on a snowy slope'],['A group of people riding on the back of a boat in a river.'],0.9253398180007935,0.9708499312400818,0.9444856643676758,0.026364266872406006,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,646
"[""A sign explains the toll on a toll road. Driver's view of an upcoming toll booth sign on a freeway. vehicles going down a highway next to some trees A truck is passing under a freeway sign.""]",['A pay toll sign hanging above the highway.'],['The food and the alcoholic beverage are sitting on the table.'],0.8464674353599548,0.9086374044418335,0.8888235092163086,0.019813895225524902,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,647
"['Two people on the ground with large balloons of an orange and white fish and a crab, floating in the sky. A balloon of a clown fish and another balloon of a lobster fly in the sky. A Finding Nemo balloon is flying in the air. Very large kites being flown by two people.']",['people on a hill flying two large kites in the sky'],['a man playing with his kite as it flies through the sky'],0.9372448325157166,0.9751685857772827,0.9553127884864807,0.019855797290802002,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,648
"['A dining room with table, chairs, windows and doors. It must be nice to have a dining room that overlooks the water. Home dining area with white walls and furnishings overlooking water. Bright white eating area with lots of windows facing a lake.']",['A long white table sits in front of glass double doors.'],['A large mountain range partially covered with snow.'],0.807888388633728,0.9081881046295166,0.8653441667556763,0.04284393787384033,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,649
['The subway train is passing under a walking bridge.  A caboose sitting on a track in the city along the side of the street. There is a train moving down the tracks. A commuter train parked under an overpass in an industrial area.'],['A train is moving along a stretch of track.'],['A stuffed animal and a fire truck toy on a subway seat'],0.9127885699272156,0.9666810035705566,0.9081923961639404,0.05848860740661621,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,650
['Yellow motorcycle parked on a lot with other motorcycles. a yellow and black motorcycle among other motorcycles a yellow motorcycle is sitting in a lot A highly stylized yellow and black motorcycle parked at a show'],['a motor cycle sits parked next to a bunch of other bikes'],['A little kid that is touching a fridge.'],0.9099882245063782,0.9080157279968262,0.9099900722503662,-0.001974344253540039,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,651
"['a gray bicycle is locked to some metal doors A bike that is padlocked to a wall. The bicycle is locked on the green, metal wall.  A bike chained to the doors of a building ']",['A bike is locked and hanging from a door.'],['snowboards and snowboarders standing at the bottom of a run.'],0.9083701968193054,0.951923131942749,0.944164514541626,0.007758617401123047,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,652
['A man jumping a horse over an obstacle. A person jumping a horse over an object. An equestrian competitor and his horse jumping over a stile A horse and jockey jump over bush hurdles .'],['A rider and horse jump over a wooden brush obstacle.'],['A fire hydrant on a city sidewalk '],0.8482652902603149,0.9141166806221008,0.8987981677055359,0.015318512916564941,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,653
['A row of colorful tents sitting on top of a beach. several sport tents along a beach area near palm trees There are several tents pitched on a beach. Several different-colored tents sit on a sandy beach.'],['a couple of tents are put up outside'],['a man standing beside a large truck in a parking lot'],0.8623591065406799,0.9308340549468994,0.9086350202560425,0.022199034690856934,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,654
['A surfer laying on a surf board riding the top of a wave. Only three quarters of the surfers body shows on the surfboard. a woman riding on a surf board through the water  A woman riding a wave on top of a surfboard.'],['A young person laying down on a surfboard riding a wave.'],['A man on a court swinging a tennis racket.'],0.9656600952148438,0.9486368894577026,0.9528769850730896,-0.004240095615386963,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,655
['A small girl with face paint in front of a table of decorated cakes. A little girl standing in front an assortment of cakes with different colors on her face. a little girl standing by a table with some cakes on it A little girl standing in front of table with cakes on it.'],['A little girl with decorated face in front of a table of cakes.'],['A man standing beside a parked motorcycle in the woods.'],0.9261839389801025,0.9802355170249939,0.9165961742401123,0.06363934278488159,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,656
"[""An elephant at a zoo standing under an awning an elephant with it's trunk rolled up in the wilderness An elephant stands under an awning at an animal park. An elephant is eating twigs in its confined area.""]",['an elephant using his trunk to move a log'],['A large airplane and some trucks in a lot.'],0.8855264782905579,0.9245802164077759,0.8480374813079834,0.07654273509979248,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,657
['Several zebras from behind standing on grass plain with distant trees. A grouping of zebras running in a open field. A herd of zebras in the wild near grassy terrain. A heard of Zebras moving with another animal group across a field.'],['several zebras and other brown animals running in a grass and straw field'],['groups of people are skiing on a snowy mountain'],0.8674283027648926,0.9091033339500427,0.9454574584960938,-0.036354124546051025,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,658
['A building with a large circular window that has a designed iron bar cover on it and a pigeon flying from it. A large circular window with a decorative iron barrier. A bird flying out of an attic window of a building. A pigeon flies out of a barred exit on a brick building.'],['Wrought iron bars over a round window in a stone building face.'],"['A computer desk holding a computer monitor, a keyboard and a cup of coffee.']",0.8789316415786743,0.9383790493011475,0.9459059238433838,-0.007526874542236328,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,659
['a man is holding a bat at a baseball game a baseball player gets ready to lay down a bunt  A batter that is trying to bunt a ball with his bat. A baseball player standing next to home plate.'],['A baseball player attempting a bunt during a baseball game.'],['people on a hill flying two large kites in the sky'],0.8904953002929688,0.9608292579650879,0.9289448261260986,0.03188443183898926,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,660
['A large dog sitting at the foot of a couch. A dog lies on the floor next to a couch. a dog laying down beside a little couch  A dog is laying next to a couch'],['A dog sitting on the living room sofa looking bored.'],['A photo of a video game in the middle of a large mirror in a bathroom. '],0.8983814716339111,0.9362026453018188,0.9583679437637329,-0.022165298461914062,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,661
['An older woman sitting at a table with a cake An elderly woman is seated at a table with a small cake in front of her. A woman sitting at a table with a cake in front of her. An old lady sitting at a table while looking at her birthday cake. '],['A woman sitting at a table with a birthday cake in front of her.'],['A doll sitting on a chair at a small table.'],0.9571119546890259,0.9824766516685486,0.9518184661865234,0.030658185482025146,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,662
"['A humorous stop sign is pictured in this image. A stop sign specifying about no zamboni crossing. a close up of a stop sign on a wooden pole  A close shot of a sign reading ""STOP ZAMBONI CHASING"". ']",['A sign that is attached to a wooden board. '],['A man and a little girl wearing snowboards. '],0.8495535850524902,0.954754114151001,0.8823527097702026,0.07240140438079834,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,663
['A display case filled with lots of different kinds of donuts. Assorted donuts are arranged in a glass display. Shelves containing wire baskets of a variety of donuts. Shelves of donuts of different colors and varieties.'],['A display case full of various donuts is shown.'],['Person paragliding and wakeboarding on ocean with tree slope'],0.7452658414840698,0.9211692214012146,0.764672040939331,0.15649718046188354,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,664
"['A water surfing ride attended by an employee. Surfers ride waves in a wave simulation machine.  People are waiting to try a surfing simulator. A big surf area in the middle of the city called ""surf in the city"".']",['A surfing simulator is being used by fellow surfers.'],['People are standing outside holding umbrellas near a banner.'],0.8336927890777588,0.9015662670135498,0.8275589942932129,0.07400727272033691,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,665
