premise,correct,incorrect,pos_sim,neg_sim
A man in red and black about to strike a tennis ball.,A man is playing tennis.,A man is playing golf.,0.781273901463,-0.237487703562
"Man donned in jeans and football jersey prepares a meal complete with mean and beer, at his kitchen counter as the sunlight pours in from the kitchen window.",A person is prepaing a meal during the day.,A man is taking a nap on the couch.,0.800230562687,0.129364460707
a group of people walking down road heading away from the camera.,"Several people walk down the road, backs facing the camera.",A group of guys play football in a grassy field.,0.53385424614,0.684731245041
A black dog running in the snow by some trees.,a dog running in the snow,a dog sitting at the beach,0.960320830345,-0.567547142506
A woman observes a rusted antique car.,A woman looks at an old car.,A woman is driving off a cliff.,0.760816156864,-0.14530479908
A batsman is about to swing for a baseball whilst the catcher and referee wait behind him.,People are playing a game,Men are playing professional cricket,0.701702058315,0.85864418745
A train is being worked on buy three men.,The men are near the train.,The men are working on the boat.,0.959622859955,0.345818579197
A man uses a projector to give a presentation.,A man is giving a presentation.,A man is using a projector to watch television.,0.950836837292,0.486310571432
They are sitting on the edge of a fountain,Persons are seated on the fountain's edge.,The persons are smoking cigarettes at the local bar.,0.976710617542,-0.0962890461087
"A man with a hat, boots, and brown pants, is playing the violin outside in front of a black structure.",A man is playing the violin.,A homeless man has stolen a child's violin in order to fulfill his fantasy of joining the London Symphony Orchestra.,0.0297279767692,-0.497217655182
A woman in a long-sleeved shirt checks her phone as a man in a leather jacket passes behind her.,She checks her phone.,A woman in a short-sleeved shirt.,0.74177467823,0.280007958412
People working together to plant flowers.,People are planting flowers.,One person is alone in his garden planting flowers.,0.48933660984,-0.495014071465
A black dog is running through a snow covered area while holding something green in his mouth.,The dog runs along outdoors,The dog flies through the air,0.76150983572,0.463751256466
"Three men in white, black and blue shirts with jeans standing on a cliff over the ocean.",People stand by a rocky cliff with water below.,Three people are buried under the sand.,0.927449166775,-0.376146942377
A lady dances in a polka dot dress and a head of flowers with a fan clasped in her hand while others are looking in a different direction with two men holding onto a ladder and others discussing.,A woman dances with a fan.,A woman works on a new porch.,0.234708622098,0.171931803226
"3 people sitting in a boat, rowing in a large body of water surrounded by greenery.",3 people are seated,the people standing in a train,0.418062388897,-0.166251718998
A rather tall man and a woman wearing a red top and blue jeans waiting at on the sidewalk.,The man and woman are standing next to a road.,The man and woman are walking to the pharmacy.,0.860924005508,0.477111935616
Two kids begin to make a snowman on a sunny winter day.,Two kids making a snowman.,Two penguins making a snowman.,0.967750430107,0.293237328529
Two men wrestle on the floor in front of an group of young men.,Two men are wrestling on the floor.,Two men walk to their favorite casino.,0.666420102119,-0.643218755722
A woman in a blue and black jacket looking at a sign by railroad tracks.,a woman is wearing clothes,a woman is playing soccer,0.755619168282,0.334695219994
People crowd around a street filled with colorful buses.,There are people next to buses.,The couple is about to jump off a building.,0.917869627476,0.182616770267
Golfer celebrates after a shot he has made.,An athlete has just made a shot with his golf club.,A man is washing his hair.,0.097235865891,-0.617724180222
A person wearing orange pants in playing in the mud.,Someone is playing in mud.,A young girl is standing next the sandbox.,0.983107447624,-0.610620737076
A bridal party assembles outside a stone building.,A bridal party is bathering outside a stone building.,A farmer takes a cow through a wooden gate.,0.966421842575,-0.0287961121649
Two boys are swimming underwater in a pool and a girl is swimming in the background.,There are some kids in this picture,They are playing in a sand box,-0.423833966255,-0.479190051556
"A woman is looking into a mirror, brushing her hair.",A woman is brushing her hair.,The woman is taking a shower.,0.800430417061,-0.0771817564964
Dirt biker number 52 making a high jump while riding his trail,The person is riding a bike.,The person is sailing a boat.,0.310918420553,0.00251860171556
A man in a green Celtics hat and a woman wearing a black sweater display identical tattoos on their right wrists.,A man and woman display identical tattoos,Two men show off identical tats,0.686824142933,-0.428493440151
"man in mid stride suspended in air, about to swing a tennis racket on a tennis court.",Man about to swing a tennis racket.,A man in mid pose about to shoot and score the winning basketball game on the court.,0.967811822891,0.239377588034
A man wearing all white is using an orange chainsaw to cut down a thick tree next to his house.,A person in white is cutting down a tree near his home with a saw.,A man is using an ax to chop wood outside of his home.,0.805542469025,0.683055758476
"A man dressed entirely orange is taking a photo of a man sitting, there is a big group of people sitting nearby.",A man is sitting.,The man is wearing red.,0.89606410265,-0.437098324299
A large elderly woman in a green stripy dress is carrying shopping bags along a cobbled street.,a woman in green walks along a street,two women drive home,0.725311160088,-0.269523084164
Three girls fell on top of one another and are laughing histerically.,Three girls falling and laughing.,Three girls crying over a sad movie.,0.592061579227,-0.572446107864
A man is jumping over a rock.,A man jumped.,A woman is hiking.,0.896068334579,0.24210678041
"A girl wearing a red shirt and jeans is sitting in a rocking chair at a cluttered desk, while another girl wearing a black t-shirt and jogging pants is sitting on the floor writing on a piece of paper with other papers arranged around her.",two girls in a room,two girls flying a kite in the park,0.593886196613,-0.333525240421
The greyhounds are running quickly in this race.,The dogs are running quickly in this race.,The cats are running quickly in this race.,0.996254384518,0.334810465574
A bald man in a white t-shirt is standing at a bar next to a white leashed dog.,a man in a white shirt,the man is naked at work,0.573514342308,0.048177421093
a woman applies makeup to a woman in black.,The woman is putting makeup on the woman in black.,The woman is putting tanner on herself.,0.744159936905,0.380200564861
the shadow silhouette of a woman standing near the water looking at a large attraction on the other side.,A woman is casting a shadow.,She is in the water.,0.82685482502,0.645144760609
A brown a dog and a black dog in the edge of the ocean with a wave under them boats are on the water in the background.,The dogs are swimming among the boats.,The pets are sleeping on the grass.,-0.175804585218,-0.579274535179
