correct,incorrect,premise,pos_sim,neg_sim
A woman sitting in an airport next to a  bag of luggage.,THERE ARE DOUGHNUTS THAT ARE ON THE TABLE ,A young girl with glasses appears to be waiting with luggage at the baggage center. a woman is sitting in an airport with her luggage A woman with a bag sitting with some suitcases. A woman with luggage sits on the conveyor belt of a baggage claim area in an airport.,0.9528397321701048,0.7496988773345947
A very pretty horse pulling a fancy carriage with a guy in it.,A man looking down at a baseball bat that he is holding in his hands ,a person riding on a horse drawn carriage A horse pulling a wagon with a man sitting in the wagon.  A blurry photo of a horse drawn carriage A man driving a horse carriage down a street.,0.8798425793647768,-0.31988537311553955
A boy is on a skate board near some graffiti.,People at an airshow near an airplane. ,A man riding a skateboard at a skate park. A person is riding a skateboard in a skateboard park. A skateboarder is skating around a colorfully painted arena. someone is on a skateboard at a park,0.6960985660552979,-0.23998518288135517
a man riding skis down a snow covered slope.,A zebra has its neck turned and is looking to its side,there is a male skier going down a hill this is a man skiing down a snowy slope A person skiing down a mountain on a trail. Skier with a red jacket on going down the side of a mountain. ,0.9640777111053465,-0.06257814168930065
A small glass vase holding flowers and stuffed rabbits.,A dog sitting on a chair looking out a window.,A vase full of flowers and knitted rabbits. a close up of a vase with plants in the shape of animals two stuffed rabbits sitting in a vase with flowers  A vase full of flowers and crocheted animals sitting on a table.,0.9418751001358032,0.7469315528869629
A black and white dog is laying in a pet bed.,a bathroom toilet upended into a white bathtub.,A small dog laying down in a pet bed. A white dog with a black patch eye sitting in a dog bed. A white and black dog sleeping in a dog bed. A picture of a dog in a dog bed. ,0.8051376938819887,0.48667553067207336
A man near a desk with a dog on his lap,A white plate topped with food sitting on a table.,A man sitting in a chair with a black dog in front of a computer. A man watching TV and a medium sized black dog in his lap.  A man sitting on a chair with a dog in his lap. A man on a chair with a dog in his lap. ,0.8598665595054624,0.4734341502189636
Steam emanates from a manhole cover in the middle of a street.,A man lines up his shot while playing a video game,A yellow fire hydrant sitting next to a manhole with steam pouring out of it. Steam rises from a sewer cover on the road in the evening. Steam is rising out of a street manhole.  Steam rising from a manhole cover in the middle of a street with a yellow fire hydrant in the background.,0.9319859743118288,0.7711613774299622
A Stop sign on a road in a remote area,A man flying into the air while riding a skateboard.,A large red stop sign on a metal pole. A dry landscape with little vegetation bakes under the hot sun.  A stop sign in front of a hill with trees on it. A red stop sign sitting up against the side of a mountain.,0.39602982997894287,-0.28207850456237804
A cheese pizza on a plate on a table. ,A bird walking through a cafeteria next to a table. ,A pita pizza fills up an entire plate on a table. A pizza sitting on top of a white plate next to a knife. A pizza on a white plate and wooden table A pizza on a white plate beside a knife and glasses.,0.9419785737991335,0.6680363416671753
"A kitchen with an oven, fridge and bowls on the table","Two unbaked, homemade pizzas on a baking tray.",A kitchen with a center white island topped with a bowl of greens. A large open kitchen with an island in the middle a kitchen view of a counter cabinets stove and pots white cabinets silver oven sink and  refrigerator ,0.9834294319152832,0.4217720925807953
two cows walking from a field into the road,The city bus has stopped at the side of the road. ,THERE ARE TWO COWS THAT ARE WALKING IN THE GRASS two cows walking out of green field and crossing a road  Two cows outside a fence walking near a dirt road Two cows that are standing in the grass.,0.8948825001716616,-0.3789371848106384
A little boy is reaching out to touch an elephant's trunk while another elephant watches.,A man flying into the air while riding a skateboard.,a young boy playing with an elephant while a baby elephant watches A boy holding a stick in his hand touching the trunk of an elephant while another elephant looks on. A child touching the trunk of an elephant. A young boy is training an elephant by probing the trunk.,0.9605013728141785,-0.3293271362781526
A number of red and green traffic lights on a wide highway.,a person riding a snow board on a snowy slope,A large and wide street covered in lots of traffic lights. cars are stopped at a traffic light on a highway Traffic is stopped at a red stop light. A traffic light and intersection with cars traveling in both directions on the street.,0.735398530960083,0.8190166950225832
A black and white photo of a man and woman on a bench.,A man riding a surfboard on top of a wave.,some people on a park bench in a field an old man and an old woman sit together on a park bench in front of a grassy field A man sitting next to a woman on top of a bench. An elderly couple sit on a bench in a grassy park.,0.7288933992385864,0.06119650602340698
a kitchen sink with several white mugs hanging on the wall.,Three people are sitting and waiting on a planter.,"A view of a kitchen sink, knives, hanging cups, and wine glasses. white kitchen sink with white coffee cups, wine glasses and knives Several white cups are hanging on hooks in a kitchen. A kitchen has white cabinets and teacups hanging from a board.",0.9297211170196535,0.4760281443595886
"An electric toothbrush, a plastic teddy bear and a novel ",A man stands beside a yellow phone and red car.,"A brown teddy bear standing next to a  tooth brush. The stuffed bear is next to an electronic toothbrush and a book. A stuffed bear next to a toothbrush, a book and a small sheriff's badge.  An electric toothbrush, teddy bear, plant, fake sheriff's badge and a book.",0.9537324905395508,-0.09050673246383656
