premise,correct,incorrect,pos_sim_M,neg_sim_M,pos_sim,neg_sim
"A member of the only student-run chapter of the American Civil Liberties Union in New York state, Zelon worked to resolve disputes between students and police officers to help protect the public's right to peaceful protest.",Zelon is the only student-run chapter of the American Civil Liberties Union in New York state.,Zelon is not run by students in New york state.,0.4778932556509972,0.33423808217048645,0.4394788593053818,0.15446650981903076
"H-2A aliens, as the only category of eligible aliens who reside in the United States temporarily, are particularly affected by the issue before the Commission because of their necessarily short periods of time in the United States.",H-2A aliens have short periods of time in the United States.,H-2A aliens are authorized to stay in the United States permanently.  ,0.9725019931793213,0.6693867146968842,0.9791646897792816,0.6942350268363953
The bhakti movement of the Tamils brought a new warmth to the hitherto rigid Brahmanic ritual of Hinduism.,Until that time Hinduism had been rigid and cold.,The Tamils' bhakti movement froze the previously warm ritual of Hinduism.,0.2076440453529358,0.7682844400405884,0.9970753192901611,0.7137750089168549
"In short, we all got tired of clever analyses of what might happen; and throughout economics there was a shift in focus away from theorizing, toward data collection and careful statistical analysis.",We all got tired of data collection and clever analyses of what might happen.,We all love data collection and clever analyses of what might happen.,0.984748899936676,0.7312777787446976,0.9782380759716034,0.6951722204685211
"Yet, despite the stock market boom of the 1990s, many households have accumulated little, if any, wealth (see figure 1.3), and half of American households did not own stocks as of 1998.",Households have had a hard time accumulating wealth in spite of the vaunted stock market booms of the 1990s.,The stock market boom of the 1990s led to explosive wealth accumulation in most households.,0.9191975593566895,0.4151254892349243,0.9515419602394104,0.6689801067113876
They're both excited about it ...,They're excited. ,They're dreading it. ,0.9689778089523315,0.2491779923439026,0.9363866448402405,0.6538906842470169
yeah because i was saying to him i said i'm not that heavy i'm not heavy you know maybe ten to fifteen pounds like any other human being,i told him i don't weigh that much,i told him i've gained a lot of weight,0.9546818137168884,0.4447117038071156,0.9181553721427917,0.6360481381416321
well that's not why i got it right  how do you like your tread mill,That is not the reason I got it.,That's the reason I procured it.,0.9162310659885406,0.5761736258864403,0.8745761513710022,0.5925641879439354
"(For more information on BLM's senior executive performance plans, see app.",BLM's performance plans are visible online.,BLM's performance plans are secret.,0.8582744598388672,0.5781479030847549,0.9059410095214844,0.624684251844883
"It describes six applications of case study methods, including the purposes and pitfalls of each, and explains similarities and differences among the six.",There are six applications for case study methods.,There are just two applications for case study methods.,0.9662241339683533,0.9372033476829529,0.9259328842163086,0.6453114300966263
"But the door was locked?"" These exclamations burst from us disjointedly. ","We chaotically exclaimed as we all jumped up in a frenzy, ""But the door wasn't unlocked?""","""The door was unlocked!"", we all exclaimed coherently.",0.5386278107762337,0.2478119134902954,0.869892805814743,0.5894578322768211
"The pope, suggesting that Gen.",The Pope is making a suggestion.,Gen is not being suggested in any way.,0.5335876978933811,0.30790773034095764,0.3504336029291153,0.07034283876419067
"Shoot only the ones that face us, Jon had told Adrin.",Jon instructed Adrin to only shoot the ones that face us.,"Shoot the ones that face us, Adrin told Jon",0.9811424016952515,0.5608426220715046,0.9961671531200409,0.716360792517662
"She hates me.""",She does not like me. ,She loves me. ,0.8555321097373962,0.31625664234161377,0.876259833574295,0.5971247404813766
"For the beginner ' and for most others, too ' Beaune is the place to buy.",Beaune is the best place to buy from for beginners.,The worst place to buy anything from is Beaune.,0.7021629512310028,0.04123121500015259,0.32059669494628906,0.0422208309173584
"The other bank pays the fund interest based upon tiered account levels, more typical of a large commercial account.",The fund collects interest much like a large commercial account.,The fund collects a flat interest rate from the bank.,0.9684419929981232,0.327193945646286,0.8503459990024567,0.5726489797234535
"3)  Dare you rise to the occasion, like Raskolnikov, and reject the petty rules that govern lesser men?",Would you rise up and reject any rules that come up,Would you sit back and watch the world burn?,0.9033426642417908,0.7151665538549423,0.9209515452384949,0.6432735025882721
A muckraking cover story investigates how the Pentagon disposes of surplus weapons (the short  badly).,"An investigative journalism cover story, investigated how the Pentagon disposes of surplus weapons.",Back page story about what a great job the Pentagon does of disposing surplus weapons.,0.9470518231391907,0.5325567163527012,0.8366739153862,0.5594007149338722
Inside the Oval  White House Tapes From FDR to Clinton,Many tapes were taken in the white house ,No tapes were recorded in the white house ,0.7289687991142273,0.39927784353494644,0.9792428016662598,0.7024804502725601
"You will remember my saying that it was wise to beware of people who were not telling you the truth.""",You must be careful of people lying to you.,The people all tell you the truth.,0.6652241796255112,0.047462642192840576,0.4609213024377823,0.1870788335800171
"And if they did come, as remote as that is, you and your men look strong enough to handle anything.",The men looked strong enough to handle anything.,The men looked weak.,0.722366601228714,0.1352694034576416,0.5098439902067184,0.23610612750053406
"The Fray's reputation as a home for hostile, rude, and mean-spirited exchanges suffered a severe beating at the hands of the Reading thread, which was so civilized that participants suggested taking insulin shots afterward.","The Fray is known as a hostile, rude, and mean place.",The Fray is known as friendly and gentle.,0.9364104270935059,0.3011433482170105,0.8580138087272644,0.5843481495976448
Gary Oldman turns himself into some sort of gigantic hominid-bat creature and flaps about in Dracula . The Vampire Master in John Carpenter's Vampires can fly down the road fast enough to catch a speeding car and can stick to the ceiling of a motel room.,Oldman made himself a crazy creature.,Oldman was just a man in the production.,0.8898180723190308,0.6121475696563721,0.9212124347686768,0.6475474238395691
